candidate_model_id,prompt_id,score
openai/gpt-5.4,memo_budget_freeze,3.8571
openai/gpt-5.4,memo_incident_response,3.5238
openai/gpt-5.4,memo_remote_work_policy,3.7619
openai/gpt-5.4,memo_schedule_change,4.0476
openai/gpt-5.4,oped_bus_lanes,4.1429
openai/gpt-5.4,oped_corner_store,3.9524
openai/gpt-5.4,oped_library_hours,4.2857
openai/gpt-5.4,personal_first_day_union_job,4.8571
openai/gpt-5.4,personal_night_shift_bus,4.1429
openai/gpt-5.4,personal_public_pool,4.6667
openai/gpt-5.4,profile_ferry_captain,4.4286
openai/gpt-5.4,profile_public_defender,4.8095
openai/gpt-5.4,profile_school_custodian,4.5238
qwen/qwen3.5-35b-a3b,explain_food_recall,1.2857
qwen/qwen3.5-35b-a3b,explain_heat_pumps,3.7143
qwen/qwen3.5-35b-a3b,explain_municipal_bonds,4.2857
qwen/qwen3.5-35b-a3b,explain_property_tax,1.2381
qwen/qwen3.5-35b-a3b,howto_neighborhood_meeting,1.619
qwen/qwen3.5-35b-a3b,howto_report_water_leak,4.1905
qwen/qwen3.5-35b-a3b,howto_school_board_comment,3.9048
qwen/qwen3.5-35b-a3b,memo_budget_freeze,2.1429
qwen/qwen3.5-35b-a3b,memo_incident_response,4.4286
qwen/qwen3.5-35b-a3b,memo_remote_work_policy,4.0952
qwen/qwen3.5-35b-a3b,memo_schedule_change,4.7143
qwen/qwen3.5-35b-a3b,oped_bus_lanes,1.2381
qwen/qwen3.5-35b-a3b,oped_corner_store,4.1905
qwen/qwen3.5-35b-a3b,oped_library_hours,1.2381
qwen/qwen3.5-35b-a3b,personal_first_day_union_job,1.2857
qwen/qwen3.5-35b-a3b,personal_night_shift_bus,4.3333
qwen/qwen3.5-35b-a3b,personal_public_pool,3.9524
qwen/qwen3.5-35b-a3b,profile_ferry_captain,4.0476
qwen/qwen3.5-35b-a3b,profile_public_defender,1.1905
qwen/qwen3.5-35b-a3b,profile_school_custodian,1.2381
x-ai/grok-4.1-fast,explain_food_recall,3.9524
x-ai/grok-4.1-fast,explain_heat_pumps,4.6667
x-ai/grok-4.1-fast,explain_municipal_bonds,4.7143
x-ai/grok-4.1-fast,explain_property_tax,3.8571
x-ai/grok-4.1-fast,howto_neighborhood_meeting,4.1429
x-ai/grok-4.1-fast,howto_report_water_leak,4.2381
x-ai/grok-4.1-fast,howto_school_board_comment,4.0952
x-ai/grok-4.1-fast,memo_budget_freeze,4.7619
x-ai/grok-4.1-fast,memo_incident_response,4.4286
x-ai/grok-4.1-fast,memo_remote_work_policy,4.5714
x-ai/grok-4.1-fast,memo_schedule_change,4.6667
x-ai/grok-4.1-fast,oped_bus_lanes,4.0476
x-ai/grok-4.1-fast,oped_corner_store,4.0952
x-ai/grok-4.1-fast,oped_library_hours,3.8095
x-ai/grok-4.1-fast,personal_first_day_union_job,4.0952
x-ai/grok-4.1-fast,personal_night_shift_bus,3.7619
x-ai/grok-4.1-fast,personal_public_pool,4.0952
x-ai/grok-4.1-fast,profile_ferry_captain,4.2381
x-ai/grok-4.1-fast,profile_public_defender,4.1429
x-ai/grok-4.1-fast,profile_school_custodian,4.2857
z-ai/glm-5,explain_food_recall,4.7619
z-ai/glm-5,explain_heat_pumps,4.4762
z-ai/glm-5,explain_municipal_bonds,4.3333
z-ai/glm-5,explain_property_tax,3.8571
z-ai/glm-5,howto_neighborhood_meeting,4.381
z-ai/glm-5,howto_report_water_leak,4.8095
z-ai/glm-5,howto_school_board_comment,4.2381
z-ai/glm-5,memo_budget_freeze,4.619
z-ai/glm-5,memo_incident_response,4.4286
z-ai/glm-5,memo_remote_work_policy,4.0476
z-ai/glm-5,memo_schedule_change,4.7143
z-ai/glm-5,oped_bus_lanes,4.1429
z-ai/glm-5,oped_corner_store,4.619
z-ai/glm-5,personal_first_day_union_job,4.5238
z-ai/glm-5,personal_night_shift_bus,4.8571
z-ai/glm-5,personal_public_pool,4.4286
z-ai/glm-5,profile_ferry_captain,4.4286
z-ai/glm-5,profile_public_defender,4.5238
z-ai/glm-5,profile_school_custodian,4.381
